OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFactor,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURREV,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length
74,0015_275.3,1,1.0654,1.0094,1.0131,1.01125,-2950,213409.3,229766.5,242163.1,256832.6,266582.2,324607.5,200309,215662,227298,241067,250218,304681,197000,213000,224000,238000,247000,302000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less slope due to vineyard connector parallel? md,,0,,0,0,0,0,0,0,0,0,Utah,2469.546317149
75,0015_276.4,1,1.0654,1.0094,1.0131,1.01125,17549,199470.6,216852.9,233711.0,249003.0,256365.0,294689.4,187226,203541,219365,233718,240628,276600,205000,221000,237000,251000,258000,294000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,less slope due to vineyard connector parallel? md,,0,,0,0,0,0,0,0,0,0,Utah,4428.55803022577
76,0015_278.5,1,1.0654,1.0094,1.0131,1.01125,30566,177140.0,194345.5,208254.6,233067.9,242977.1,262578.0,166266,182416,195471,218761,228062,246460,197000,213000,226000,249000,259000,277000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,th - none,,0,,0,0,0,0,0,0,0,0,Utah,2395.69701279307
77,0015_279.6,1,1.0654,1.0094,1.0131,1.01125,12661,164516.5,188816.8,205746.9,235638.7,245186.0,270066.9,154418,177226,193117,221174,230135,253489,167000,190000,206000,234000,243000,266000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,md - none,,0,,0,0,0,0,0,0,0,0,Utah,5439.58039251819
78,0015_282.2,1,1.0654,1.0094,1.0131,1.01125,0,173992.6,194716.3,201403.6,219499.4,227768.2,237946.6,163312,182764,189040,206025,213787,223340,163000,183000,189000,206000,214000,223000,49,MAG,MAG,0,0,0,0,3000,4000,3000,0,0,0,0,0,0,0,"Adjusting to actual model counts.  Needs 19, 23, and 28.  th",,0,,0,0,0,0,0,0,0,0,Utah,2223.31821326818
79,0015_283.3,1,1.0654,1.0094,1.0131,1.01125,0,181648.7,204693.9,214525.5,232340.8,240599.6,247230.7,170498,192129,201357,218078,225830,232054,170000,192000,201000,218000,226000,232000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,md - none,,0,,0,0,0,0,0,0,0,0,Utah,1388.63256541118
80,0015_283.9,1,1.0654,1.0094,1.0131,1.01125,-25546,223220.8,246259.2,248413.7,266734.2,280408.0,297938.0,209518,231142,233165,250361,263195,279649,184000,206000,208000,225000,238000,254000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,md - none,,0,,0,0,0,0,0,0,0,0,Utah,2541.49017812689
81,0015_285.1,1,1.0654,1.0094,1.0131,1.01125,-25367,223029.9,243401.2,245468.0,263421.2,276692.8,299330.0,209339,228460,230400,247251,259708,280956,184000,203000,205000,222000,234000,256000,49,MAG,MAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,md - none,,0,,0,0,0,0,0,0,0,0,Utah,1508.34294328909
82,0015_285.8,1,1.0654,1.0094,1.0131,1.01125,-25534,223208.2,243589.9,245584.4,263662.0,270478.7,291988.2,209506,228637,230509,247477,253875,274064,184000,203000,205000,222000,228000,249000,35,WFRC,WFRC,0,0,-2000,0,0,3000,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2093.14208417876
83,0015_286.8,1,1.0654,1.0094,1.0131,1.01125,-25533,223206.2,243587.8,245581.5,263658.9,274187.1,299834.7,209505,228635,230506,247474,257356,281429,184000,203000,205000,222000,232000,256000,35,WFRC,WFRC,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2939.50285580382
84,0015_288.2,1,1.0654,1.0094,1.0131,1.01125,-36508,222828.9,246189.4,250877.1,264172.4,280349.2,297491.8,209150,231077,235477,247956,263140,279230,173000,195000,199000,211000,227000,243000,35,WFRC,WFRC,0,0,-1000,0,0,1000,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,3271.42471084682
85,0015_289.8,1,1.0654,1.0094,1.0131,1.01125,-4857,232130.9,255486.8,276885.1,283887.6,297603.7,313902.0,217881,239804,259888,266461,279335,294633,213000,235000,255000,262000,274000,290000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,3283.59496890632
86,0015_291.4,1,1.0654,1.0094,1.0131,1.01125,-42920,239012.2,268126.8,285411.1,291315.4,300911.6,318824.1,224340,251668,267891,273433,282440,299253,181000,209000,225000,231000,240000,256000,35,WFRC,WFRC,0,0,-4000,0,0,1000,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2601.09508489171
87,0015_292.6,1,1.0654,1.0094,1.0131,1.01125,-43188,245738.0,277694.5,284828.9,288059.8,295697.8,311242.1,230653,260648,267345,270377,277546,292136,187000,217000,224000,227000,234000,249000,35,WFRC,WFRC,0,0,-3000,0,1000,2000,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2181.54481897032
88,0015_293.0,1,1.0654,1.0094,1.0131,1.01125,-36261,244799.7,279029.3,289073.0,294453.3,302783.2,319069.6,229773,261901,271328,276378,284197,299483,194000,226000,235000,240000,248000,263000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1076.35786587174
89,0015_293.6,1,1.0654,1.0094,1.0131,1.01125,-36261,244799.7,279029.3,289073.0,294453.3,302783.2,319069.6,229773,261901,271328,276378,284197,299483,194000,226000,235000,240000,248000,263000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,3193.77873380573
90,0015_295.6,1,1.0654,1.0094,1.0131,1.01125,-1297,282599.6,342899.0,350801.8,345172.3,352690.6,366090.7,265252,321850,329268,323984,331041,343618,264000,321000,328000,323000,330000,342000,35,WFRC,WFRC,0,0,-6000,-4000,3000,5000,0,0,0,0,0,0,0,0,big smoothing. big jump in 2023 due to additional lanes on I-15,,0,,0,0,0,0,0,0,0,0,Salt Lake,4894.36663805772
91,0015_297.9,1,1.0654,1.0094,1.0131,1.01125,5976,286632.8,331306.9,340866.7,343441.1,353236.8,366093.8,269038,310969,319942,322359,331553,343621,275000,317000,326000,328000,338000,350000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,2317.5020550729
92,0015_299.0,1,1.0654,1.0094,1.0131,1.01125,-30005,251092.4,257432.2,263692.0,277622.3,284112.0,292742.4,235679,241630,247505,260580,266672,274772,206000,212000,218000,231000,237000,245000,35,WFRC,WFRC,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2753.01355948399
93,0015_300.3,1,1.0654,1.0094,1.0131,1.01125,3578,249988.5,259495.5,265990.4,279659.0,286268.2,294086.2,234643,243566,249662,262492,268696,276034,238000,247000,253000,266000,272000,280000,35,WFRC,WFRC,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2894.75904272214
94,0015_301.7,1,1.0654,1.0094,1.0131,1.01125,9559,249230.1,258191.3,265754.1,281586.0,288686.0,296482.1,233931,242342,249441,264301,270965,278282,243000,252000,259000,274000,281000,288000,35,WFRC,WFRC,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1798.91288566757
95,0015_302.5,1,1.0654,1.0094,1.0131,1.01125,9559,249230.1,258191.3,265754.1,281586.0,288686.0,296482.1,233931,242342,249441,264301,270965,278282,243000,252000,259000,274000,281000,288000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1962.85941311629
96,0015_303.4,1,1.0654,1.0094,1.0131,1.01125,-2401,241261.3,251035.8,259258.3,274740.0,281293.1,288224.6,226451,235626,243344,257875,264026,270532,224000,233000,241000,255000,262000,268000,35,WFRC,WFRC,0,0,1000,3000,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2758.67880373905
97,0015_304.7,1,1.0654,1.0094,1.0131,1.01125,123694,203103.5,212782.3,222269.4,244567.0,250442.5,256441.2,190636,199721,208625,229554,235069,240699,314000,323000,332000,353000,359000,364000,35,WFRC,WFRC,0,0,0,3000,-2000,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1014.41056513209
98,0015_305.2,1,1.0654,1.0094,1.0131,1.01125,-261045,290374.6,303772.9,313682.2,333772.3,343153.8,350640.2,272550,285126,294427,313284,322089,329116,11500,24000,33500,52000,61000,68000,35,WFRC,WFRC,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,1,0,1,0,0,Salt Lake,2380.10469320012
99,0015_305.9,1,1.0654,1.0094,1.0131,1.01125,3273,268297.7,279552.1,289222.1,308435.0,316917.8,322997.7,251828,262392,271468,289502,297464,303170,255000,266000,275000,293000,301000,306000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,910.042525873277
100,0015_306.3,1,1.0654,1.0094,1.0131,1.01125,44133,224765.0,233751.7,248769.3,247345.1,253671.1,260210.7,210968,219403,233498,232162,238099,244238,255000,264000,278000,276000,282000,288000,35,WFRC,WFRC,0,0,0,-2000,3000,2000,1000,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,848.439347201703
101,0015_307.2,1,1.0654,1.0094,1.0131,1.01125,44133,224764.8,233751.2,248768.8,217704.6,223135.3,256593.8,210968,219402,233498,204341,209438,240843,255000,264000,278000,248000,254000,285000,35,WFRC,WFRC,0,0,0,-10000,20000,20000,0,0,0,0,0,0,0,0,flatten out to match adjacent segments,,0,,0,0,0,0,0,0,0,0,Salt Lake,687.978636778729
102,0015_307.5,1,1.0654,1.0094,1.0131,1.01125,49148,163076.6,172411.8,178862.1,214243.0,219289.7,220197.3,153066,161828,167883,201092,205829,206680,202000,211000,217000,250000,255000,256000,35,WFRC,WFRC,0,0,0,3000,-6000,0,1000,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,653.698499985538
103,0015_307.6,1,1.0654,1.0094,1.0131,1.01125,-42768,221091.0,233751.4,247728.6,283703.6,290816.3,297322.9,207519,219402,232522,266288,272964,279072,165000,177000,190000,224000,230000,236000,35,WFRC,WFRC,0,0,0,3000,-5000,0,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,522.066179001881
104,0015_307.8,1,1.0654,1.0094,1.0131,1.01125,10460,161031.7,166570.2,169864.8,194652.2,198617.5,201734.7,151147,156345,159438,182703,186425,189351,162000,167000,170000,193000,197000,200000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,754.067382902711
105,0015_308.4,1,1.0654,1.0094,1.0131,1.01125,11162,160284.5,165778.4,169019.0,193948.7,197892.4,200955.2,150445,155602,158644,182043,185745,188619,162000,167000,170000,193000,197000,200000,35,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Salt Lake,1985.9858005159
106,0015_309.3,1,1.0654,1.0094,1.0131,1.01125,-16358,163235.0,169451.0,171880.0,206561.8,208181.6,208793.1,153215,159049,161329,193882,195402,195976,137000,143000,145000,178000,179000,180000,35,WFRC,WFRC,0,0,0,2000,-4000,0,1000,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1946.06506336022
107,0015_310.2,1,1.0654,1.0094,1.0131,1.01125,-20356,166709.2,172492.1,174989.7,210822.2,211921.3,212028.5,156476,161904,164248,197881,198912,199013,136000,142000,144000,178000,179000,179000,35,WFRC,WFRC,0,0,0,3000,-3000,-1000,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,2363.97602247012
108,0015_311.4,1,1.0654,1.0094,1.0131,1.01125,-13380,159277.3,166239.6,168360.5,209932.9,210442.1,209589.6,149500,156035,158026,197046,197524,196724,136000,143000,145000,184000,184000,183000,35,WFRC,WFRC,0,0,0,2000,-3000,-2000,0,0,0,0,0,0,0,0,smoothing,,0,,0,0,0,0,0,0,0,0,Salt Lake,1031.92452861169
109,0015_311.8,1,1.0654,1.0094,1.0131,1.01125,24118,153667.4,159915.4,162121.5,209933.1,210442.2,209589.7,144234,150099,152170,197046,197524,196724,168000,174000,176000,221000,222000,221000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New capacity in 2032.,,0,,0,1,0,0,0,0,0,0,Davis,2817.87190797328
110,0015_313.7,1,1.0654,1.0094,1.0131,1.01125,-17527,205672.2,193236.0,194091.1,209902.6,213239.6,212834.9,193047,181374,182177,197018,200150,199770,176000,164000,165000,179000,183000,182000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,0,0,0,0,Davis,4462.03349369073
111,0015_315.3,1,1.0654,1.0094,1.0131,1.01125,-11277,190515.3,176375.9,177539.3,198649.1,201846.2,198542.6,178820,165549,166641,186455,189456,186355,168000,154000,155000,175000,178000,175000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,0,0,0,0,Davis,3463.24647363409
112,0015_316.9,1,1.0654,1.0094,1.0131,1.01125,-4375,184285.3,170333.5,172499.9,192635.3,196037.3,192336.9,172973,159878,161911,180810,184003,180530,169000,156000,158000,176000,180000,176000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,0,0,0,0,Davis,1429.62600653578
113,0015_317.6,1,1.0654,1.0094,1.0131,1.01125,-11553,163481.2,149425.6,151408.8,171291.0,174128.3,170074.8,153446,140253,142115,160776,163439,159635,142000,129000,131000,149000,152000,148000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050.,,0,,0,1,0,0,0,0,0,0,Davis,1545.25658283635
114,0015_318.3,1,1.0654,1.0094,1.0131,1.01125,-9698,178838.3,166237.6,169443.1,188491.0,192060.8,187802.3,167860,156033,159042,176920,180271,176274,158000,146000,149000,167000,171000,167000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,0,0,0,0,Davis,2627.92699011589
115,0015_319.5,1,1.0654,1.0094,1.0131,1.01125,5230,171992.3,160946.7,165349.5,183987.4,186723.4,182564.0,161434,151067,155199,172693,175261,171357,167000,156000,160000,178000,180000,177000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,0,0,0,0,Davis,5367.75497725216
116,0015_321.0,1,1.0654,1.0094,1.0131,1.01125,5208,172015.0,160969.7,149463.4,166456.4,166025.9,161703.7,161456,151089,140289,156238,155834,151777,167000,156000,145000,161000,161000,157000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,1,0,0,0,Davis,1261.65668339073
117,0015_322.0,1,1.0654,1.0094,1.0131,1.01125,5533,153583.7,143828.5,132132.7,147387.7,148242.0,143983.2,144156,135000,124022,138340,139142,135145,150000,141000,130000,144000,145000,141000,11,WFRC,WFRC,0,0,6000,6000,6000,6000,6000,0,1,0,0,0,0,0,Shift to Legacy in 2023 and 2050. Shift 6000 from Legacy to I-15 to get rid of 2022 to 2023 dip.,,0,,0,1,0,0,1,0,0,0,Davis,3190.62788277275
118,0015_323.8,1,1.0654,1.0094,1.0131,1.01125,28885,101838.3,87098.0,80707.0,93032.5,91683.6,89858.7,95587,81751,75753,87322,86056,84343,124000,111000,105000,116000,115000,113000,11,WFRC,WFRC,0,0,0,0,0,2000,2000,0,1,0,0,1,0,0,"Shift to Legacy in 2023 and 2050, shift to Wester Davis in 2028",,0,,0,1,0,0,1,0,0,0,Davis,696.379440598311
119,0015_324.4,1,1.0654,1.0094,1.0131,1.01125,-1307,138269.1,140462.8,132407.6,145312.1,147028.2,153254.1,129781,131840,124280,136392,138003,143847,128000,131000,123000,135000,137000,143000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shift to West Davis in 2028,,0,,0,1,0,0,0,0,0,0,Davis,2507.41726663573
120,0015_325.6,1,1.0654,1.0094,1.0131,1.01125,-1308,138269.6,140464.1,136409.1,154082.8,159797.5,170118.0,129782,131842,128036,144624,149988,159675,128000,131000,127000,143000,149000,158000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shift to West Davis in 2028,,0,,0,1,0,0,0,0,0,0,Davis,6492.80259111436
121,0015_328.7,1,1.0654,1.0094,1.0131,1.01125,13837,147801.9,151308.3,146128.6,160072.4,172676.2,185187.9,138729,142020,137158,150246,162076,173820,153000,156000,151000,164000,176000,188000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shift to West Davis in 2028,,0,,0,1,0,0,0,0,0,0,Davis,3058.63100621316
122,0015_330.1,1,1.0654,1.0094,1.0131,1.01125,-2719,143501.3,150345.0,145992.0,158513.4,172806.5,185826.9,134692,141116,137030,148783,162199,174420,132000,138000,134000,146000,159000,172000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shift to West Davis in 2028,,0,,0,1,0,0,0,0,0,0,Davis,3214.76176771616
123,0015_331.6,1,1.0654,1.0094,1.0131,1.01125,5508,135327.2,143210.4,141685.3,152977.5,171085.7,185095.7,127020,134419,132988,143587,160584,173734,133000,140000,138000,149000,166000,179000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shift to West Davis in 2028,,0,,0,1,0,0,0,0,0,0,Davis,2742.19471780144
124,0015_332.9,1,1.0654,1.0094,1.0131,1.01125,366,134512.1,142771.5,148293.9,158513.0,177108.9,194832.8,126255,134007,139191,148783,166237,182873,127000,134000,140000,149000,167000,183000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Davis,2578.63339471285
125,0015_334.1,1,1.0654,1.0094,1.0131,1.01125,-4996,146833.4,154876.9,163944.7,166806.5,177520.4,206548.4,137820,145370,153881,156567,166623,193869,133000,140000,149000,152000,162000,189000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Davis,3689.85615987097
126,0015_335.8,1,1.0654,1.0094,1.0131,1.01125,-5872,142350.3,150975.2,169901.2,170458.3,180505.0,211849.5,133612,141708,159472,159995,169425,198845,128000,136000,154000,154000,164000,193000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Davis,2440.02523268442
127,0015_337.0,1,1.0654,1.0094,1.0131,1.01125,-6082,142573.7,151223.9,163546.3,169089.0,176909.6,208554.0,133822,141941,153507,158709,166050,195752,128000,136000,147000,153000,160000,190000,11,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Davis,3253.52897487855
128,0015_338.5,1,1.0654,1.0094,1.0131,1.01125,-1292,123485.8,129859.1,142841.9,154555.6,164208.9,185766.3,115906,121888,134073,145068,154129,174363,115000,121000,133000,144000,153000,173000,57,WFRC,WFRC,0,0,0,0,-1000,5000,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1417.69390049173
129,0015_339.1,1,1.0654,1.0094,1.0131,1.01125,11025,99801.4,103968.8,113640.4,129351.8,138277.7,151172.0,93675,97587,106665,121411,129789,141892,105000,109000,118000,132000,141000,153000,57,WFRC,WFRC,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,2562.39470630801
130,0015_340.3,1,1.0654,1.0094,1.0131,1.01125,10831,114185.8,121240.7,132951.3,149293.0,165109.8,179828.7,107176,113798,124790,140129,154974,168790,118000,125000,136000,151000,166000,180000,57,WFRC,WFRC,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,3500.44204829084
131,0015_342.0,1,1.0654,1.0094,1.0131,1.01125,18662,103754.4,112840.9,123384.1,141499.1,160772.2,172779.0,97385,105914,115810,132813,150903,162173,116000,125000,134000,151000,170000,181000,57,WFRC,WFRC,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,2417.77091615389
132,0015_343.1,1,1.0654,1.0094,1.0131,1.01125,4353,96738.7,105084.7,123968.8,140675.2,161501.5,172395.7,90800,98634,116359,132040,151588,161813,95000,103000,121000,136000,156000,166000,57,WFRC,WFRC,0,0,0,1000,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,1674.2205086881
133,0015_343.9,1,0.9701,1.0026,1.0138,1.0082,-3573,91237.1,101310.8,116534.5,129556.0,146669.9,156054.2,94049,104433,120126,133549,151190,160864,90500,101000,117000,130000,148000,157000,57,WFRC,WFRC,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,2409.51776370242
134,0015_345.0,1,1.0654,1.0094,1.0131,1.01125,-2284,82903.3,90422.0,100409.4,110404.7,124572.9,134592.4,77814,84871,94246,103627,116926,126330,75500,82500,92000,101000,115000,124000,57,WFRC,WFRC,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,3763.1255807174
135,0015_346.7,1,0.9701,1.0026,1.0138,1.0082,-8669,72951.7,79111.9,86075.8,95038.2,107453.3,118015.6,75200,81550,88729,97967,110765,121653,66500,73000,80000,89500,102000,113000,57,WFRC,WFRC,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,Smoothing,,0,,0,0,0,0,0,0,0,0,Weber,5657.2073010857
136,0015_349.4,1,0.9701,1.0026,1.0138,1.0082,1370,51723.5,56370.4,60435.6,67828.7,78574.7,88840.8,53318,58108,62298,69919,80996,91579,54500,59500,63500,71500,82500,93000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,5311.92982786486
137,0015_351.9,1,0.905,1.0444,1.0062,1.0253,6383,47053.2,53483.8,57400.9,63585.7,73062.9,80894.8,51992,59098,63426,70260,80732,89387,58500,65500,70000,76500,87000,96000,3,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,12292.4094702634
138,0015_357.6,1,0.905,1.0444,1.0062,1.0253,2796,46541.5,50394.9,53859.9,59530.6,67721.2,75003.0,51427,55685,59514,65780,74830,82876,54000,58500,62500,68500,77500,85500,3,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,9597.32424630602
139,0015_362.0,1,0.9701,1.0026,1.0138,1.0082,-40,30757.9,33354.7,35914.6,41067.1,48360.4,53948.7,31706,34383,37022,42333,49851,55611,31500,34500,37000,42500,50000,55500,3,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,3692.98308184078
140,0015_363.7,1,0.9701,1.0026,1.0138,1.0082,1123,28756.3,30706.8,32661.9,35675.2,41411.2,45719.6,29643,31653,33669,36775,42688,47129,31000,33000,35000,38000,44000,48500,3,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,3869.37241288911
141,0015_365.5,1,0.905,1.0444,1.0062,1.0253,-15,25548.5,26938.0,29094.5,30648.3,35292.5,38899.8,28230,29766,32149,33866,38997,42983,28000,30000,32000,34000,39000,43000,3,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Box Elder,5584.45076500415
142,0026_000.0,1,1.0924,1.0104,1.0243,1.01735,-8635,34942.3,31561.7,30645.6,36655.6,41877.7,40163.6,31987,28892,28053,33555,38335,36766,23500,20500,19500,25000,29500,28000,57,WFRC,WFRC,0,0,0,0,0,-1000,1000,0,1,0,0,0,0,0,"Added capacity on I-15 HOV lane in 2021, widened 5600 S in 2028",,0,,0,1,0,0,0,0,0,0,Weber,433.381071950986
143,0026_000.2,1,1.0924,1.0104,1.0243,1.01735,-10296,36757.1,33675.1,32301.5,38438.1,43874.7,41822.4,33648,30827,29569,35187,40164,38285,23500,20500,19500,25000,30000,28000,57,WFRC,WFRC,0,0,0,0,0,-1000,1000,0,1,0,0,0,0,0,Smoothing,,0,,0,1,0,0,0,0,0,0,Weber,460.37241893333
144,0026_000.4,1,1.0924,1.0104,1.0243,1.01735,-5926,60441.6,59564.9,61502.1,63642.1,69805.9,76416.0,55329,54527,56300,58259,63901,69952,49500,48500,50500,52500,58000,64000,57,WFRC,WFRC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Added capacity on I-15 HOV lane in 2021,,0,,0,1,0,0,0,0,0,0,Weber,514.153273186593
145,0026_000.7,1,1.0924,1.0104,1.0243,1.01735,-10278,65195.9,65916.6,68157.9,72370.4,77869.9,81843.7,59681,60341,62393,66249,71283,74921,49500,50000,52000,56000,61000,64500,57,WFRC,WFRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,0,,0,0,0,0,0,0,0,0,Weber,692.403464862175
